Group Name,Site Name,DC Voltage,Battery Bank Current,Temperature,Power Source,Power State,Solar Source Voltage,Solar Source Current,AC Phase A Voltage,AC Phase B Voltage,AC Phase C Voltage,AC Phase A Current,AC Phase B Current,AC Phase C Current,Total Current,Power,Battery Charged Power,Date Time
FLM-North-2,IHC007,53.7,2.9,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,155.73,155.73,2022-03-01 02:16:15.003602
FLM-North-2,IHC007,53.7,0.5,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,26.85,26.85,2022-03-01 02:16:16.003602
FLM-North-2,IHC007,53.7,2.7,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,144.99,144.99,2022-03-01 02:16:17.003602
FLM-North-2,IHC007,53.7,2.7,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,144.99,144.99,2022-03-01 02:16:18.003602
FLM-North-2,IHC007,53.7,2.7,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,144.99,144.99,2022-03-01 02:16:19.003602
FLM-North-2,IHC007,53.6,3.0,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,160.8,160.8,2022-03-01 02:16:20.003602
FLM-North-2,IHC007,53.7,3.1,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,166.47,166.47,2022-03-01 02:16:21.003602
FLM-North-2,IHC007,53.7,0.6,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,32.22,32.22,2022-03-01 02:16:22.003602
FLM-North-2,IHC007,53.7,2.6,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,139.62,139.62,2022-03-01 02:16:23.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:16:24.003602
FLM-North-2,IHC007,53.7,3.4,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,182.58,182.58,2022-03-01 02:16:25.003602
FLM-North-2,IHC007,53.7,0.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,16.11,16.11,2022-03-01 02:16:26.003602
FLM-North-2,IHC007,53.7,2.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,123.51,123.51,2022-03-01 02:16:27.003602
FLM-North-2,IHC007,53.7,2.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,123.51,123.51,2022-03-01 02:16:28.003602
FLM-North-2,IHC007,53.7,3.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,177.21,177.21,2022-03-01 02:16:29.003602
FLM-North-2,IHC007,53.6,4.8,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,257.28,257.28,2022-03-01 02:16:30.003602
FLM-North-2,IHC007,53.7,3.1,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,166.47,166.47,2022-03-01 02:16:31.003602
FLM-North-2,IHC007,53.7,3.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,177.21,177.21,2022-03-01 02:16:32.003602
FLM-North-2,IHC007,53.6,2.3,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,123.28,123.28,2022-03-01 02:16:33.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:34.003602
FLM-North-2,IHC007,53.7,3.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,177.21,177.21,2022-03-01 02:16:35.003602
FLM-North-2,IHC007,53.7,3.4,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,182.58,182.58,2022-03-01 02:16:36.003602
FLM-North-2,IHC007,53.6,4.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,230.48,230.48,2022-03-01 02:16:37.003602
FLM-North-2,IHC007,53.7,3.4,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,182.58,182.58,2022-03-01 02:16:38.003602
FLM-North-2,IHC007,53.7,3.4,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,182.58,182.58,2022-03-01 02:16:39.003602
FLM-North-2,IHC007,53.7,3.4,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,182.58,182.58,2022-03-01 02:16:40.003602
FLM-North-2,IHC007,53.7,3.4,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,182.58,182.58,2022-03-01 02:16:41.003602
FLM-North-2,IHC007,53.7,3.6,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,193.32,193.32,2022-03-01 02:16:42.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:43.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:44.003602
FLM-North-2,IHC007,53.7,4.0,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,214.8,214.8,2022-03-01 02:16:45.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:46.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:16:47.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:48.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:49.003602
FLM-North-2,IHC007,53.7,3.5,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,187.95,187.95,2022-03-01 02:16:50.003602
FLM-North-2,IHC007,53.7,3.3,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,177.21,177.21,2022-03-01 02:16:51.003602
FLM-North-2,IHC007,53.7,3.7,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,198.69,198.69,2022-03-01 02:16:52.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:16:53.003602
FLM-North-2,IHC007,53.7,3.7,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,198.69,198.69,2022-03-01 02:16:54.003602
FLM-North-2,IHC007,53.7,4.3,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,230.91,230.91,2022-03-01 02:16:55.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:16:56.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:16:57.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:16:58.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:16:59.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:17:00.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:01.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:02.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:17:03.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:17:04.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:05.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:06.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:07.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:08.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:09.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:10.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:17:11.003602
FLM-North-2,IHC007,53.7,3.8,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,204.06,204.06,2022-03-01 02:17:12.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:13.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:14.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:15.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:16.003602
FLM-North-2,IHC007,53.7,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.43,209.43,2022-03-01 02:17:17.003602
FLM-North-2,IHC007,53.7,5.6,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,300.72,300.72,2022-03-01 02:17:18.003602
FLM-North-2,IHC007,53.7,5.6,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,300.72,300.72,2022-03-01 02:17:19.003602
FLM-North-2,IHC007,49.1,-53.7,0,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,2636.67,2636.67,2022-03-01 02:17:20.003602
FLM-North-2,IHC007,49.0,-74.6,0,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3655.4,3655.4,2022-03-01 02:17:21.003602
FLM-North-2,IHC007,49.1,-52.3,0,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,2567.93,2567.93,2022-03-01 02:17:22.003602
FLM-North-2,IHC007,49.2,-46.7,0,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,2297.64,2297.64,2022-03-01 02:17:23.003602
FLM-North-2,IHC007,49.1,-50.8,0,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,2494.28,2494.28,2022-03-01 02:17:24.003602
FLM-North-2,IHC007,52.5,191.6,0,Wind,52.0,0.0,0.0,0,0,0,0,0,0,0,10059.0,10059.0,2022-03-01 02:17:25.003602
FLM-North-2,IHC007,53.8,128.6,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,6918.68,6918.68,2022-03-01 02:17:26.003602
FLM-North-2,IHC007,55.5,4.6,0,Wind,55.4,0.0,0.0,0,0,0,0,0,0,0,255.3,255.3,2022-03-01 02:17:27.003602
FLM-North-2,IHC007,55.5,4.6,0,Wind,55.4,0.0,0.0,0,0,0,0,0,0,0,255.3,255.3,2022-03-01 02:17:28.003602
FLM-North-2,IHC007,56.1,34.3,0,Wind,55.9,0.0,0.0,0,0,0,0,0,0,0,1924.23,1924.23,2022-03-01 02:17:29.003602
FLM-North-2,IHC007,56.1,34.3,0,Wind,55.9,0.0,0.0,0,0,0,0,0,0,0,1924.23,1924.23,2022-03-01 02:17:30.003602
FLM-North-2,IHC007,56.1,34.3,0,Wind,55.9,0.0,0.0,0,0,0,0,0,0,0,1924.23,1924.23,2022-03-01 02:17:31.003602
FLM-North-2,IHC007,56.4,10.2,0,Wind,56.2,0.0,0.0,0,0,0,0,0,0,0,575.28,575.28,2022-03-01 02:17:32.003602
FLM-North-2,IHC007,56.4,8.5,0,Wind,56.2,0.0,0.0,0,0,0,0,0,0,0,479.4,479.4,2022-03-01 02:17:33.003602
FLM-North-2,IHC007,56.4,8.5,0,Wind,56.2,0.0,0.0,0,0,0,0,0,0,0,479.4,479.4,2022-03-01 02:17:34.003602
FLM-North-2,IHC007,53.2,5.0,0,Wind,53.1,0.0,0.0,0,0,0,0,0,0,0,266.0,266.0,2022-03-01 02:17:35.003602
FLM-North-2,IHC007,53.2,5.0,0,Wind,53.1,0.0,0.0,0,0,0,0,0,0,0,266.0,266.0,2022-03-01 02:17:36.003602
FLM-North-2,IHC007,53.0,4.9,0,Wind,52.9,0.0,0.0,0,0,0,0,0,0,0,259.7,259.7,2022-03-01 02:17:37.003602
FLM-North-2,IHC007,53.2,4.9,0,Wind,53.1,0.0,0.0,0,0,0,0,0,0,0,260.68,260.68,2022-03-01 02:17:38.003602
FLM-North-2,IHC007,53.2,4.9,0,Wind,53.1,0.0,0.0,0,0,0,0,0,0,0,260.68,260.68,2022-03-01 02:17:39.003602
FLM-North-2,IHC007,53.2,4.9,0,Wind,53.1,0.0,0.0,0,0,0,0,0,0,0,260.68,260.68,2022-03-01 02:17:40.003602
FLM-North-2,IHC007,53.2,4.7,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,250.04,250.04,2022-03-01 02:17:41.003602
FLM-North-2,IHC007,53.1,4.7,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,249.57,249.57,2022-03-01 02:17:42.003602
FLM-North-2,IHC007,53.1,4.9,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,260.19,260.19,2022-03-01 02:17:43.003602
FLM-North-2,IHC007,53.1,4.7,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,249.57,249.57,2022-03-01 02:17:44.003602
FLM-North-2,IHC007,53.1,4.7,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,249.57,249.57,2022-03-01 02:17:45.003602
FLM-North-2,IHC007,53.0,4.7,0,Wind,52.9,0.0,0.0,0,0,0,0,0,0,0,249.1,249.1,2022-03-01 02:17:46.003602
FLM-North-2,IHC007,53.1,5.0,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,265.5,265.5,2022-03-01 02:17:47.003602
FLM-North-2,IHC007,53.1,4.9,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,260.19,260.19,2022-03-01 02:17:48.003602
FLM-North-2,IHC007,53.1,4.8,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,254.88,254.88,2022-03-01 02:17:49.003602
FLM-North-2,IHC007,53.1,4.6,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,244.26,244.26,2022-03-01 02:17:50.003602
FLM-North-2,IHC007,53.1,4.7,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,249.57,249.57,2022-03-01 02:17:51.003602
FLM-North-2,IHC007,53.1,5.6,0,Wind,52.9,0.0,0.0,0,0,0,0,0,0,0,297.36,297.36,2022-03-01 02:17:52.003602
FLM-North-2,IHC007,53.1,4.6,0,Wind,53.0,0.0,0.0,0,0,0,0,0,0,0,244.26,244.26,2022-03-01 02:17:53.003602
FLM-North-2,IHC007,52.9,4.9,0,Wind,52.8,0.0,0.0,0,0,0,0,0,0,0,259.21,259.21,2022-03-01 02:17:54.003602
FLM-North-2,IHC007,53.1,5.2,0,Wind,52.9,0.0,0.0,0,0,0,0,0,0,0,276.12,276.12,2022-03-01 02:17:55.003602
FLM-North-2,IHC007,53.0,5.2,0,Wind,52.9,0.0,0.0,0,0,0,0,0,0,0,275.6,275.6,2022-03-01 02:17:56.003602
FLM-North-2,IHC007,52.8,4.7,0,Wind,52.7,0.0,0.0,0,0,0,0,0,0,0,248.16,248.16,2022-03-01 02:17:57.003602
FLM-North-2,IHC007,52.8,5.0,0,Wind,52.8,0.0,0.0,0,0,0,0,0,0,0,264.0,264.0,2022-03-01 02:17:58.003602
FLM-North-2,IHC007,52.7,4.9,0,Wind,52.5,0.0,0.0,0,0,0,0,0,0,0,258.23,258.23,2022-03-01 02:17:59.003602
FLM-North-2,IHC007,52.7,4.7,0,Wind,52.7,0.0,0.0,0,0,0,0,0,0,0,247.69,247.69,2022-03-01 02:18:00.003602
FLM-North-2,IHC007,52.8,4.8,0,Wind,52.7,0.0,0.0,0,0,0,0,0,0,0,253.44,253.44,2022-03-01 02:18:01.003602
FLM-North-2,IHC007,53.0,-0.1,0,Batt.,52.8,0.0,0.0,0,0,0,0,0,0,0,5.3,5.3,2022-03-01 02:18:02.003602
FLM-North-2,IHC007,52.7,2.7,0,Wind,52.5,0.0,0.0,0,0,0,0,0,0,0,142.29,142.29,2022-03-01 02:18:03.003602
FLM-North-2,IHC007,52.7,4.2,0,Wind,52.5,0.0,0.0,0,0,0,0,0,0,0,221.34,221.34,2022-03-01 02:18:04.003602
FLM-North-2,IHC007,52.8,4.8,0,Wind,52.6,0.0,0.0,0,0,0,0,0,0,0,253.44,253.44,2022-03-01 02:18:05.003602
FLM-North-2,IHC007,52.3,4.4,0,Wind,52.1,0.0,0.0,0,0,0,0,0,0,0,230.12,230.12,2022-03-01 02:18:06.003602
FLM-North-2,IHC007,52.3,4.7,0,Wind,52.1,0.0,0.0,0,0,0,0,0,0,0,245.81,245.81,2022-03-01 02:18:07.003602
FLM-North-2,IHC007,50.9,-79.0,0,Wind,50.9,0.0,0.0,0,0,0,0,0,0,0,4021.1,4021.1,2022-03-01 02:18:08.003602
FLM-North-2,IHC007,53.7,5.3,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,284.61,284.61,2022-03-01 02:18:09.003602
FLM-North-2,IHC007,53.7,4.6,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,247.02,247.02,2022-03-01 02:18:10.003602
FLM-North-2,IHC007,53.8,4.7,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,252.86,252.86,2022-03-01 02:18:11.003602
FLM-North-2,IHC007,53.7,4.5,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,241.65,241.65,2022-03-01 02:18:12.003602
FLM-North-2,IHC007,53.7,4.6,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,247.02,247.02,2022-03-01 02:18:13.003602
FLM-North-2,IHC007,53.7,4.6,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,247.02,247.02,2022-03-01 02:18:14.003602
FLM-North-2,IHC007,53.7,4.6,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,247.02,247.02,2022-03-01 02:18:15.003602
FLM-North-2,IHC007,53.7,4.6,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,247.02,247.02,2022-03-01 02:18:16.003602
FLM-North-2,IHC007,53.7,4.6,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,247.02,247.02,2022-03-01 02:18:17.003602
FLM-North-2,IHC007,53.7,5.8,0,Wind,53.5,0.0,0.0,0,0,0,0,0,0,0,311.46,311.46,2022-03-01 02:18:18.003602
FLM-North-2,IHC007,48.8,-94.6,0,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4616.48,4616.48,2022-03-01 02:18:19.003602
FLM-North-2,IHC007,49.5,-31.3,0,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,1549.35,1549.35,2022-03-01 02:18:20.003602
FLM-North-2,IHC007,51.5,124.3,0,Wind,51.1,0.0,0.0,0,0,0,0,0,0,0,6401.45,6401.45,2022-03-01 02:18:21.003602
FLM-North-2,IHC007,50.4,32.3,0,Wind,50.3,0.0,0.0,0,0,0,0,0,0,0,1627.92,1627.92,2022-03-01 02:18:22.003602
FLM-North-2,IHC007,50.9,49.9,0,Wind,50.7,0.0,0.0,0,0,0,0,0,0,0,2539.91,2539.91,2022-03-01 02:18:23.003602
FLM-North-2,IHC007,52.4,37.8,0,Wind,52.1,0.0,0.0,0,0,0,0,0,0,0,1980.72,1980.72,2022-03-01 02:18:24.003602
FLM-North-2,IHC007,55.1,5.3,0,Wind,54.9,0.0,0.0,0,0,0,0,0,0,0,292.03,292.03,2022-03-01 02:18:25.003602
FLM-North-2,IHC007,55.1,5.0,0,Wind,54.9,0.0,0.0,0,0,0,0,0,0,0,275.5,275.5,2022-03-01 02:18:26.003602
FLM-North-2,IHC007,55.0,4.1,0,Wind,54.9,0.0,0.0,0,0,0,0,0,0,0,225.5,225.5,2022-03-01 02:18:27.003602
FLM-North-2,IHC007,55.1,4.2,0,Wind,54.9,0.0,0.0,0,0,0,0,0,0,0,231.42,231.42,2022-03-01 02:18:28.003602
FLM-North-2,IHC007,55.1,5.0,0,Wind,54.9,0.0,0.0,0,0,0,0,0,0,0,275.5,275.5,2022-03-01 02:18:29.003602
FLM-North-2,IHC007,53.8,3.9,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,209.82,209.82,2022-03-01 02:18:30.003602
FLM-North-2,IHC007,53.7,4.1,0,Wind,53.6,0.0,0.0,0,0,0,0,0,0,0,220.17,220.17,2022-03-01 02:18:31.003602
FLM-North-2,IHC007,49.0,-85.2,0,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4174.8,4174.8,2022-03-01 02:18:32.003602
FLM-North-2,IHC007,48.9,-86.6,0,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4234.74,4234.74,2022-03-01 02:18:33.003602
FLM-North-2,IHC007,48.8,-90.6,0,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4421.28,4421.28,2022-03-01 02:18:34.003602
FLM-North-2,IHC007,48.8,-90.6,0,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4421.28,4421.28,2022-03-01 02:18:35.003602
FLM-North-2,IHC007,48.8,-88.9,0,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4338.32,4338.32,2022-03-01 02:18:36.003602
FLM-North-2,IHC007,48.8,-93.3,0,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,4553.04,4553.04,2022-03-01 02:18:37.003602
FLM-North-2,IHC007,48.8,-92.1,0,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,4494.48,4494.48,2022-03-01 02:18:38.003602
FLM-North-2,IHC007,48.7,-89.8,0,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4373.26,4373.26,2022-03-01 02:18:39.003602
FLM-North-2,IHC007,48.7,-89.8,0,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4373.26,4373.26,2022-03-01 02:18:40.003602
FLM-North-2,IHC007,48.7,-91.9,0,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,4475.53,4475.53,2022-03-01 02:18:41.003602
FLM-North-2,IHC007,48.7,-91.8,0,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4470.66,4470.66,2022-03-01 02:18:42.003602
FLM-North-2,IHC007,48.7,-89.6,0,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4363.52,4363.52,2022-03-01 02:18:43.003602
FLM-North-2,IHC007,48.6,-90.5,0,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4398.3,4398.3,2022-03-01 02:18:44.003602
FLM-North-2,IHC007,48.5,-96.7,0,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4689.95,4689.95,2022-03-01 02:18:45.003602
FLM-North-2,IHC007,48.5,-95.4,0,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4626.9,4626.9,2022-03-01 02:18:46.003602
FLM-North-2,IHC007,48.4,-93.8,0,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4539.92,4539.92,2022-03-01 02:18:47.003602
FLM-North-2,IHC007,48.4,-95.8,0,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4636.72,4636.72,2022-03-01 02:18:48.003602
FLM-North-2,IHC007,48.4,-83.2,0,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4026.88,4026.88,2022-03-01 02:18:49.003602
FLM-North-2,IHC007,48.4,-85.4,0,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4133.36,4133.36,2022-03-01 02:18:50.003602
FLM-North-2,IHC007,48.4,-77.3,0,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,3741.32,3741.32,2022-03-01 02:18:51.003602
FLM-North-2,IHC007,48.3,-97.5,0,Batt.,48.3,0.0,0.0,0,0,0,0,0,0,0,4709.25,4709.25,2022-03-01 02:18:52.003602
FLM-North-2,IHC007,48.2,-95.9,0,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4622.38,4622.38,2022-03-01 02:18:53.003602
FLM-North-2,IHC007,48.2,-95.3,0,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4593.46,4593.46,2022-03-01 02:18:54.003602
FLM-North-2,IHC007,48.2,-95.3,0,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4593.46,4593.46,2022-03-01 02:18:55.003602
FLM-North-2,IHC007,48.1,-102.1,0,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4911.01,4911.01,2022-03-01 02:18:56.003602
FLM-North-2,IHC007,48.1,-102.1,0,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4911.01,4911.01,2022-03-01 02:18:57.003602
FLM-North-2,IHC007,48.1,-102.3,0,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4920.63,4920.63,2022-03-01 02:18:58.003602
FLM-North-2,IHC007,48.1,-102.4,0,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4925.44,4925.44,2022-03-01 02:18:59.003602
FLM-North-2,IHC007,49.3,-14.3,0,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,704.99,704.99,2022-03-01 02:19:00.003602
FLM-North-2,IHC007,50.5,79.0,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,3989.5,3989.5,2022-03-01 02:19:01.003602
FLM-North-2,IHC007,50.6,109.2,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,5525.52,5525.52,2022-03-01 02:19:02.003602
FLM-North-2,IHC007,50.6,82.9,0,Wind,50.3,0.0,0.0,0,0,0,0,0,0,0,4194.74,4194.74,2022-03-01 02:19:03.003602
FLM-North-2,IHC007,50.5,60.7,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,3065.35,3065.35,2022-03-01 02:19:04.003602
FLM-North-2,IHC007,50.4,56.2,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,2832.48,2832.48,2022-03-01 02:19:05.003602
FLM-North-2,IHC007,50.4,56.2,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,2832.48,2832.48,2022-03-01 02:19:06.003602
FLM-North-2,IHC007,50.4,56.2,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,2832.48,2832.48,2022-03-01 02:19:07.003602
FLM-North-2,IHC007,50.4,56.2,0,Wind,50.2,0.0,0.0,0,0,0,0,0,0,0,2832.48,2832.48,2022-03-01 02:19:08.003602
FLM-North-2,IHC007,48.1,-98.5,0,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4737.85,4737.85,2022-03-01 02:19:09.003602
FLM-North-2,IHC007,48.1,-102.1,0,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4911.01,4911.01,2022-03-01 02:19:10.003602
FLM-North-2,IHC007,48.1,-102.1,0,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4911.01,4911.01,2022-03-01 02:19:11.003602
